ID;USED_NOW;STATUS;PHASE;TEXT;PRIMARY_LOCATION;ALL_LOCATIONS
0524;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;APPLE WATCH HAJOSI!;src/entities/Enemy.ts:107;src/entities/Enemy.ts:107
0525;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TÄSTÄ TULEE INSTAGRAM-STORY!;src/entities/Enemy.ts:108;src/entities/Enemy.ts:108
0526;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HIUSTENVÄRJÄYS MENI PILALLE!;src/entities/Enemy.ts:109;src/entities/Enemy.ts:109
0527;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ÄITINI SOITTAA ISÄLLESI!;src/entities/Enemy.ts:110;src/entities/Enemy.ts:110
0528;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AURANI REPEÄÄ!;src/entities/Enemy.ts:111;src/entities/Enemy.ts:111
0529;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;GOOGLE-ARVOSTELU TULOSSA!;src/entities/Enemy.ts:112;src/entities/Enemy.ts:112
0530;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KYNSILLE TULI NAARMU!;src/entities/Enemy.ts:113;src/entities/Enemy.ts:113
0531;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;CHAKRANI SEKOITTUU!;src/entities/Enemy.ts:114;src/entities/Enemy.ts:114
0532;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TÄMÄ EI OLE WELLNESS!;src/entities/Enemy.ts:115;src/entities/Enemy.ts:115
0533;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SMOOTHIENI KAATUI!;src/entities/Enemy.ts:116;src/entities/Enemy.ts:116
0534;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;JURISTI SPEED DIALISSA!;src/entities/Enemy.ts:117;src/entities/Enemy.ts:117
0535;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;EGONI EI KESTÄ!;src/entities/Enemy.ts:118;src/entities/Enemy.ts:118
0536;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;FLOW-TILA KATOSI!;src/entities/Enemy.ts:119;src/entities/Enemy.ts:119
0537;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HENGITYSHARJOITUS KESKEYTYY!;src/entities/Enemy.ts:120;src/entities/Enemy.ts:120
0538;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VAKAVASTI!? IHAN OIKEESTI!?;src/entities/Enemy.ts:121;src/entities/Enemy.ts:121
0539;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ISÄ TIETÄÄ IHMISIÄ!;src/entities/Enemy.ts:122;src/entities/Enemy.ts:122
0540;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SELF-CARE-PÄIVÄ PILALLA!;src/entities/Enemy.ts:123;src/entities/Enemy.ts:123
0541;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VAKUUTUS KORVAA!;src/entities/Enemy.ts:124;src/entities/Enemy.ts:124
0542;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;DESIGNER-HANSKAT LIKAANTUI!;src/entities/Enemy.ts:125;src/entities/Enemy.ts:125
0543;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TÄSTÄ TEHDÄÄN PODCAST!;src/entities/Enemy.ts:126;src/entities/Enemy.ts:126
0544;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ILMOITAN KULUTTAJAVIRASTOON!;src/entities/Enemy.ts:127;src/entities/Enemy.ts:127
0545;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TÄTÄ EN TILANNUT!;src/entities/Enemy.ts:128;src/entities/Enemy.ts:128
0546;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;Ei ollu dopingia!;src/entities/LitmanenParody.ts:33;src/entities/LitmanenParody.ts:33
0547;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;Ajax Forever!;src/entities/LitmanenParody.ts:34;src/entities/LitmanenParody.ts:34
0548;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;Olin vaan flunssassa!;src/entities/LitmanenParody.ts:35;src/entities/LitmanenParody.ts:35
0549;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;Syytä lääkäriä!;src/entities/LitmanenParody.ts:36;src/entities/LitmanenParody.ts:36
0550;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;Tää on salaliitto!;src/entities/LitmanenParody.ts:38;src/entities/LitmanenParody.ts:38
0551;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;YOU THINK YOU CAN SKI?;src/entities/PeterSync.ts:11;src/entities/PeterSync.ts:11
0552;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;THIS TRAIL IS MINE!;src/entities/PeterSync.ts:12;src/entities/PeterSync.ts:12
0553;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;TOO SLOW, AMATEUR!;src/entities/PeterSync.ts:13;src/entities/PeterSync.ts:13
0554;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;WATCH AND LEARN!;src/entities/PeterSync.ts:14;src/entities/PeterSync.ts:14
0555;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;I OWN THIS ARENA!;src/entities/PeterSync.ts:15;src/entities/PeterSync.ts:15
0556;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;STEP ASIDE, LOSER!;src/entities/PeterSync.ts:16;src/entities/PeterSync.ts:16
0557;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;YOU CALL THAT SKIING?;src/entities/PeterSync.ts:17;src/entities/PeterSync.ts:17
0558;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;PREPARE TO BE HUMILIATED!;src/entities/PeterSync.ts:18;src/entities/PeterSync.ts:18
0559;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;PETER KANTELE RULES THE ICE!;src/entities/PeterSync.ts:19;src/entities/PeterSync.ts:19
0560;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;YOU'RE NOT EVEN A CHALLENGE!;src/entities/PeterSync.ts:20;src/entities/PeterSync.ts:20
0561;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;NOW I'M REALLY MAD!;src/entities/PeterSync.ts:24;src/entities/PeterSync.ts:24
0562;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;YOU'LL REGRET THAT!;src/entities/PeterSync.ts:25;src/entities/PeterSync.ts:25
0563;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;NO MORE MERCY!;src/entities/PeterSync.ts:26;src/entities/PeterSync.ts:26
0564;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;MY OUTFIT!;src/entities/PeterSync.ts:30;src/entities/PeterSync.ts:30
0565;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;YOU'LL PAY FOR THAT!;src/entities/PeterSync.ts:31;src/entities/PeterSync.ts:31
0566;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;LUCKY SHOT!;src/entities/PeterSync.ts:32;src/entities/PeterSync.ts:32
0567;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;TIME TO TURN UP THE BEAT!;src/entities/PeterSync.ts:348;src/entities/PeterSync.ts:348
0568;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;DISCO INFERNO!;src/entities/PeterSync.ts:386;src/entities/PeterSync.ts:386
0569;CONDITIONAL;CONDITIONAL;08_ENEMY_BOSS_COMBAT;THE MUSIC... STOPS...;src/entities/PeterSyncFSM.ts:488;src/entities/PeterSyncFSM.ts:488
0570;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;KOMBO 1;src/humor/HumorPack.ts:37;src/humor/HumorPack.ts:37
0571;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;KOMBO 2;src/humor/HumorPack.ts:38;src/humor/HumorPack.ts:38
0572;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;KOMBO 3;src/humor/HumorPack.ts:39;src/humor/HumorPack.ts:39
0573;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;KOMBO 4;src/humor/HumorPack.ts:40;src/humor/HumorPack.ts:40
0574;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;KOMBO 5;src/humor/HumorPack.ts:41;src/humor/HumorPack.ts:41
0575;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Kriittinen osuma!;src/humor/HumorPack.ts:45;src/humor/HumorPack.ts:45
0576;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Täysosuma!;src/humor/HumorPack.ts:46;src/humor/HumorPack.ts:46
0577;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Napakka isku!;src/humor/HumorPack.ts:47;src/humor/HumorPack.ts:47
0578;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Väistö onnistui!;src/humor/HumorPack.ts:51;src/humor/HumorPack.ts:51
0579;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Läheltä piti!;src/humor/HumorPack.ts:52;src/humor/HumorPack.ts:52
0580;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Sivuaskel onnistui!;src/humor/HumorPack.ts:53;src/humor/HumorPack.ts:53
0581;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;SAAVUTUS: Selviydyit ilman kirosanaa.;src/humor/HumorPack.ts:61;src/humor/HumorPack.ts:61
0582;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;SAAVUTUS: Voltti väärässä paikassa 10 kertaa.;src/humor/HumorPack.ts:62;src/humor/HumorPack.ts:62
0583;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;SAAVUTUS: Käytit Raivoa heti sen valmistuttua.;src/humor/HumorPack.ts:63;src/humor/HumorPack.ts:63
0584;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Heikkous: rakentava palaute;src/humor/HumorPack.ts:71;src/humor/HumorPack.ts:71
0585;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Mene pois eestä, tai saat kepistä!;src/humor/HumorPack.ts:77;src/humor/HumorPack.ts:77
0586;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Varo tai saat kyytiä!;src/humor/HumorPack.ts:78;src/humor/HumorPack.ts:78
0587;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Vi*** pelle, nyt väistät!;src/humor/HumorPack.ts:79;src/humor/HumorPack.ts:79
0588;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Latu on mun, painu sivuun!;src/humor/HumorPack.ts:80;src/humor/HumorPack.ts:80
0589;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Raivo päälle, nyt rytisee!;src/humor/HumorPack.ts:81;src/humor/HumorPack.ts:81
0590;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Älä testaa mua, en jarruta!;src/humor/HumorPack.ts:82;src/humor/HumorPack.ts:82
0591;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Saat sauvasta jos et väistä!;src/humor/HumorPack.ts:83;src/humor/HumorPack.ts:83
0592;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Nyt mennään läpi vaikka väkisin!;src/humor/HumorPack.ts:84;src/humor/HumorPack.ts:84
0593;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Ai sa***na, osui kunnolla!;src/humor/HumorPack.ts:88;src/humor/HumorPack.ts:88
0594;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Vi*** mikä osuma!;src/humor/HumorPack.ts:89;src/humor/HumorPack.ts:89
0595;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Sattui, mutta nyt suututtaa!;src/humor/HumorPack.ts:90;src/humor/HumorPack.ts:90
0596;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Nyt meni kuppi nurin!;src/humor/HumorPack.ts:91;src/humor/HumorPack.ts:91
0597;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Tuosta vielä maksetaan takaisin!;src/humor/HumorPack.ts:92;src/humor/HumorPack.ts:92
0598;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Energia loppumassa.;src/humor/HumorPack.ts:101;src/humor/HumorPack.ts:101
0599;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Varoitus: energia matala.;src/humor/HumorPack.ts:102;src/humor/HumorPack.ts:102
0600;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Elämäpisteet matalat.;src/humor/HumorPack.ts:105;src/humor/HumorPack.ts:105
0601;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Varoitus: terveys matala.;src/humor/HumorPack.ts:106;src/humor/HumorPack.ts:106
0602;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Energia täynnä.;src/humor/HumorPack.ts:109;src/humor/HumorPack.ts:109
0603;NO;NOT_USED_NOW_HIDDEN_BY_DEFAULT;08_ENEMY_BOSS_COMBAT;Elämäpisteet palautettu.;src/humor/HumorPack.ts:112;src/humor/HumorPack.ts:112
0604;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;"updateMeleeTrigger: invalid facingDirection ""${...}"", falling back to ""right""";src/utils.ts:99;src/utils.ts:99
0605;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;"resetOriginAndOffset: invalid facingDirection ""${...}"", falling back to ""right""";src/utils.ts:150;src/utils.ts:150
0606;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;resetOriginAndOffset: animations metadata missing, using default origin/offset values;src/utils.ts:158;src/utils.ts:158
0607;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;resetOriginAndOffset: animation config not found for key: ${...}, using defaults;src/utils.ts:174;src/utils.ts:174
0608;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;initScale input parameter maxDisplayHeight and maxDisplayWidth cannot be undefined at the same time;src/utils.ts:234;src/utils.ts:234
0609;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;1200€ SUKSET JA NÄIN KÄVI?!;src/utils.ts:401;src/utils.ts:401
0610;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LAKIMIES KUULEE TÄSTÄ!;src/utils.ts:402;src/utils.ts:402
0611;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TUNNEN ESPOON KAUPUNGINJOHTAJAN!;src/utils.ts:403;src/utils.ts:403
0612;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ALOITIN JUST PADELIN!;src/utils.ts:404;src/utils.ts:404
0613;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TESLA JÄÄTYY PARKKIKSELLE!;src/utils.ts:405;src/utils.ts:405
0614;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AINO-SOFIA EI SAA TIETÄÄ!;src/utils.ts:406;src/utils.ts:406
0615;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PT VAROITTI TÄSTÄ!;src/utils.ts:407;src/utils.ts:407
0616;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VEROVÄHENNYS MENETETTY!;src/utils.ts:408;src/utils.ts:408
0617;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NAAPURIT KUULEE!;src/utils.ts:409;src/utils.ts:409
0618;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;WESTEND MENETTI PARHAANSA!;src/utils.ts:410;src/utils.ts:410
0619;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AIRPODSIT LENTÄÄ!;src/utils.ts:411;src/utils.ts:411
0620;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VERONMAKSAJA KAATUU!;src/utils.ts:412;src/utils.ts:412
0621;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;COACH EI PUHUNUT TÄSTÄ!;src/utils.ts:413;src/utils.ts:413
0622;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MITEN LINKEDIN-POSTAUKSENI?!;src/utils.ts:414;src/utils.ts:414
0623;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PADEL-VARAUS MENEE HUKKAAN!;src/utils.ts:415;src/utils.ts:415
0624;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KAIKKI SAUNAVUOROT TURHA!;src/utils.ts:416;src/utils.ts:416
0625;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KESÄMÖKKISUUNNITELMAT ROMUTTUU!;src/utils.ts:417;src/utils.ts:417
0626;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;GOLF-JÄSENYYS PÄÄTTYY NÄIN?!;src/utils.ts:418;src/utils.ts:418
0627;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HODL... IKUISESTI...;src/utils.ts:425;src/utils.ts:425
0628;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;EI MULLA OLLU PRIVATE KEYT!;src/utils.ts:426;src/utils.ts:426
0629;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BITCOIN KORJAA... EI KORJAA...;src/utils.ts:427;src/utils.ts:427
0630;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NFT:T HÄVIÄÄ MUKANA!;src/utils.ts:428;src/utils.ts:428
0631;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TÄMÄ ON VAIN... DIP... permanentti dip...;src/utils.ts:429;src/utils.ts:429
0632;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;WAGMI... EIKU...;src/utils.ts:430;src/utils.ts:430
0633;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LEDGER VARASTETAAN!;src/utils.ts:431;src/utils.ts:431
0634;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TIMANTTIKÄDET MURSKAKSI!;src/utils.ts:432;src/utils.ts:432
0635;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ELON! TWIITTAA JOTAIN!;src/utils.ts:433;src/utils.ts:433
0636;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LAMBO... EHKÄ ENSI ELÄMÄSSÄ...;src/utils.ts:434;src/utils.ts:434
0637;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KUKA MYI?! KEN MYI?!;src/utils.ts:435;src/utils.ts:435
0638;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TO THE MOON... YKSIN...;src/utils.ts:436;src/utils.ts:436 | src/utils.ts:859
0639;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VIINILASI KAATUU LUMEEN!;src/utils.ts:441;src/utils.ts:441
0640;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BOOK CLUB EI USKO TÄTÄ!;src/utils.ts:442;src/utils.ts:442
0641;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ROSÉ ALL DAY... LOPPUU...;src/utils.ts:443;src/utils.ts:443
0642;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PROSECCO-BRUNCHI PERUUNTUU!;src/utils.ts:444;src/utils.ts:444
0643;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;GIRLS NIGHT KESKEYTYY!;src/utils.ts:445;src/utils.ts:445
0644;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;YOGA-RETREATTI OLI TURHA!;src/utils.ts:446;src/utils.ts:446
0645;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MINDFULNESS EI AUTA NYT!;src/utils.ts:447;src/utils.ts:447
0646;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;WELLNESS-MATKA JÄI KESKEN!;src/utils.ts:448;src/utils.ts:448
0647;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LAPSET NÄKEE TÄMÄN!;src/utils.ts:449;src/utils.ts:449
0648;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;STORY JÄÄÄ POSTAAMATTA!;src/utils.ts:450;src/utils.ts:450
0649;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ÄITIRYHMÄ KESKUSTELEE!;src/utils.ts:451;src/utils.ts:451
0650;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;DRINKKINI LÄIKKYY!;src/utils.ts:452;src/utils.ts:452 | src/utils.ts:611
0651;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SOITAN TAKASIN! ...tai en...;src/utils.ts:457;src/utils.ts:457
0652;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AIRPODS MAX LENTÄÄ!;src/utils.ts:458;src/utils.ts:458
0653;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;OOTAS, PUHELU... katkee...;src/utils.ts:459;src/utils.ts:459
0654;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;FACETIME NÄYTTÄÄ KAIKEN!;src/utils.ts:460;src/utils.ts:460
0655;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BLUETOOTH YHTEYS KATKEAA!;src/utils.ts:461;src/utils.ts:461
0656;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VIDEOPUHELU SAA PÄÄTÖKSEN!;src/utils.ts:462;src/utils.ts:462
0657;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KOKOUS PÄÄTTYY NÄIN!;src/utils.ts:463;src/utils.ts:463
0658;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TEAMS-MEETING STRIIMAA TÄTÄ!;src/utils.ts:464;src/utils.ts:464
0659;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ÄITI NÄKEE ZOOMISSA!;src/utils.ts:465;src/utils.ts:465
0660;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SOITTOÄÄNI VAIKENEE!;src/utils.ts:466;src/utils.ts:466
0661;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KALENTERIIN: KUOLEMA 15:30;src/utils.ts:467;src/utils.ts:467
0662;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;OUTLOOK REMINDER TURHA!;src/utils.ts:468;src/utils.ts:468
0663;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SPOTIFY-LISTA KESKETYY!;src/utils.ts:473;src/utils.ts:473
0664;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PODCAST JÄÄÄ KUULEMATTA!;src/utils.ts:474;src/utils.ts:474
0665;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NOISE CANCELLING TOIMI LIIANKIN HYVIN!;src/utils.ts:475;src/utils.ts:475
0666;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;EN KUULLUT MITÄÄN! KIRJAIMELLISESTI!;src/utils.ts:476;src/utils.ts:476
